Tinh,Huyen,Xa,KhuVuc,SoNguoiTrongHo,ChiTieuGiaoDucTrongNam,ChiTieuYTe,CTAnUongDipLeTrongNam,CTAnUongTrongThang,CTSinhHoatNgoaiAnUongTrongThang,CuaCaiTrongNam,CuaCaiGiaTriTrongNam,ChiTieuKhac,ChiTieuTaiSanKhongHaoMonTrong10Nam,ThueNhaDienNuocTrongNam,TongChiTieu,DieuTriNgoaiTru,DieuTriNoiTru,Thuoc,ThietBiYTe,Tuoi,GioiTinh,HoNgheo
79,760,26743,1,2,0,1583.33337402344,1426,11848,9528,18087.5,12254.1669921875,2091.66674804688,12500,2086.66674804688,71405.3359375,1333.33333333333,0,333.333333333333,166.666666666667,43,0,0
79,760,26752,1,3,168.75,137.5,129.66667175293,3069,1331,397.5,397.5,129.66667175293,0,330,6090.58349609375,75,0,62.5,0,35,0,0
79,760,26752,1,4,0,235.41667175293,62.25,1740,592,517.5,505,333.333343505859,500,318.333343505859,4803.83349609375,129.166666666667,0,6.66666666666667,3.33333333333333,81,1,0
79,760,26752,1,4,0,560,591.583312988281,5797,2144,2398.33325195313,2398.33325195313,116.25,1600,367,15972.4990234375,316.666666666667,0,166.666666666667,25,54,1,0
79,760,26758,1,3,439.166656494141,1065.41662597656,94.1666641235352,1750,590,559.166687011719,559.166687011719,20.8333339691162,0,610,5687.91650390625,1000,0,50,0,61,0,0
79,760,26758,1,3,543.333312988281,205,41.6666679382324,1684,883,267.5,267.5,225,25,340,4482,166.666666666667,0,16.6666666666667,0,58,1,0
79,760,26758,1,3,0,213,154.41667175293,2779,636,358.666656494141,358.666656494141,13.3333330154419,500,410,5423.08349609375,25.8333333333333,45.8333333333333,100,116.666666666667,73,1,0
79,761,26767,1,4,49.1666679382324,537.5,255,3508,1559,1647.5,1647.5,520,291.666666666667,265,10280.3330078125,100,416.666666666667,16.6666666666667,4.16666666666667,35,1,0
79,761,26767,1,5,274.583343505859,42.5,158.91667175293,6118,1615,448.333343505859,448.333343505859,475,0,170.83332824707,9751.4990234375,.833333333333333,0,8.33333333333333,8.33333333333333,40,1,0
79,761,26767,1,1,0,13.3333330154419,47.9166679382324,813,298,200,200,641.666687011719,375,198.33332824707,2787.25,0,0,12.5,.833333333333333,21,1,0
79,761,26773,1,3,32.5,55.8333320617676,113.75,3163,740,120,120,339.166656494141,0,83.3333358764648,4767.5830078125,41.6666666666667,0,12.5,1.66666666666667,32,1,0
79,761,26773,1,2,0,182.83332824707,139.16667175293,2048,361,151.66667175293,151.66667175293,416.666656494141,0,136.25,3587.25024414063,0,0,116.666666666667,3.33333333333333,50,0,0
79,761,26773,1,3,0,68.3333358764648,167.91667175293,2926,724,223.33332824707,223.33332824707,258.333343505859,0,83.3333358764648,4674.583984375,60,0,8.33333333333333,0,18,0,0
79,761,26782,1,4,429.166656494141,5,50.4166679382324,990,524,57.0833320617676,57.0833320617676,41.6666679382324,900,140,3194.41650390625,0,0,4.16666666666667,.833333333333333,50,1,0
79,761,26782,1,4,0,254.16667175293,189.58332824707,2920,1470,729.166687011719,729.166687011719,741.666687011719,500,357.916656494141,7891.666015625,250,0,4.16666666666667,0,69,0,0
79,761,26782,1,3,595.833312988281,98.3333358764648,141.66667175293,2133,1700,642.5,642.5,383.333343505859,3250,354.583343505859,9941.7490234375,7.5,0,33.3333333333333,8.33333333333333,70,0,0
79,761,26787,1,4,468.333343505859,67.9166641235352,139.83332824707,2409,1290,308.333343505859,308.333343505859,216.66667175293,1801.66666666667,185.83332824707,7195.91650390625,35.8333333333333,0,10,6.66666666666667,32,0,0
79,761,26787,1,5,405.833343505859,211.25,173.41667175293,2976,1438,426.666656494141,408.333343505859,247.5,1787.5,217.41667175293,8291.9169921875,58.3333333333333,0,66.6666666666667,10,67,0,0
79,761,26787,1,2,0,695.833312988281,75.1666641235352,997,454,106.25,68.75,60.8333320617676,45.8333333333333,118,2621.66650390625,187.5,208.333333333333,500,100,72,0,1
79,762,26794,1,2,0,14,158.75,2778,758,380.833343505859,380.833343505859,616.666687011719,333.333333333333,830,6250.41650390625,5.66666666666667,0,8.33333333333333,0,26,0,0
79,762,26794,1,3,545.833312988281,281.666656494141,339.166656494141,3736,1005,449.166656494141,324.166656494141,204.16667175293,16.6666666666667,608,7509.83251953125,240,0,41.6666666666667,0,32,1,0
79,762,26794,1,1,0,14.1666669845581,74,1243,344,352.083343505859,352.083343505859,533.333312988281,475,354,3741.66650390625,1.66666666666667,0,12.5,0,19,0,0
79,762,26797,1,2,0,37.5,129.83332824707,3038,660,366.666656494141,366.666656494141,416.666656494141,0,500,5515.3330078125,20.8333333333333,0,16.6666666666667,0,27,1,0
79,762,26797,1,3,0,142.5,140.25,4552,595,431.916656494141,431.916656494141,169.16667175293,358.333333333333,773,7594.0830078125,0,0,129.166666666667,13.3333333333333,26,0,0
79,762,26797,1,4,157.25,538.333312988281,166.58332824707,4530.5,952,723.166687011719,723.166687011719,466.666656494141,650,695,9602.666015625,523,0,0,0,40,1,0
79,762,26800,1,2,0,101.666664123535,176,2741,830,991.666687011719,991.666687011719,150,0,125,6107,60,0,41.6666666666667,0,57,1,0
79,762,26800,1,7,1915,80,355.916656494141,3530,1280,666.666687011719,666.666687011719,166.66667175293,0,681.666687011719,9342.583984375,0,0,50,0,58,0,0
79,762,26800,1,4,0,0,295.166656494141,3113,952,1283.33337402344,1283.33337402344,525,0,560,8011.833984375,0,0,0,0,68,1,0
79,762,26809,1,1,0,89.1666641235352,158.5,1328,806,382.25,382.25,1166.66662597656,0,683.333312988281,4996.16650390625,55.8333333333333,0,33.3333333333333,0,22,1,0
79,762,26809,1,4,751.666687011719,106.666664123535,28.3333339691162,2445,285,120,120,0,75,500,4431.6669921875,0,0,100,0,53,1,0
79,762,26809,1,4,0,48.3333320617676,343.833343505859,3608,1510,666.666687011719,666.666687011719,181.66667175293,0,283.333343505859,7308.5,48.3333333333333,0,0,0,31,1,0
79,762,26812,1,4,849.166687011719,31.6666660308838,112,3790,1248,541.25,541.25,350,0,1061.66662597656,8525,31.6666666666667,0,0,0,46,1,0
79,762,26812,1,3,0,161.66667175293,256.083343505859,2838,1247,331.666656494141,331.666656494141,208.33332824707,0,198.33332824707,5572.75,120,0,41.6666666666667,0,74,0,0
79,762,26812,1,4,686.666687011719,290.333343505859,124,4309,1214,550,550,283.333343505859,0,1765,9772.333984375,41.6666666666667,208.333333333333,25,0,39,1,0
79,762,26818,1,1,0,0,26.9166660308838,489,131,8.91666698455811,.583333313465118,8.33333301544189,0,565,1229.75,0,0,0,0,54,0,0
79,762,26818,1,3,184.83332824707,141.66667175293,293.5,4508,1140,1473.33337402344,1473.33337402344,183.33332824707,66.6666666666667,515,9979.6669921875,125,0,16.6666666666667,0,35,1,0
79,762,26818,1,3,257.083343505859,23.6666660308838,57.9166679382324,2753,935,295.833343505859,295.833343505859,83.3333358764648,0,330,5031.6669921875,0,0,8.33333333333333,0,34,1,0
79,763,26830,1,1,0,0,16.6666660308838,517.799987792969,193,71.6666641235352,63.3333320617676,173.33332824707,0,0,1035.80004882813,0,0,0,0,34,0,1
79,763,26830,1,2,0,9.58333301544189,86.0833358764648,1890,939,642.083312988281,642.083312988281,208.33332824707,0,50,4467.16650390625,9.58333333333333,0,0,0,25,0,0
79,763,26830,1,5,335,166.83332824707,145.25,2345,2504,276.666656494141,276.666656494141,81.75,0,365.833343505859,6496.99951171875,8.33333333333333,25,1.5,0,53,1,0
79,763,26839,1,4,382.166656494141,126,57.5,1500,907,61.8333320617676,61.8333320617676,293.166656494141,150,215,3754.49975585938,49.1666666666667,39.8333333333333,0,0,43,1,0
79,763,26839,1,4,58.3333320617676,5.83333349227905,31,1327,1067,52.5,52.5,300,0,252.33332824707,3146.49975585938,0,5.83333333333333,0,0,49,1,0
79,763,26839,1,4,316.666656494141,42.5,109.916664123535,3937,1105,966.666687011719,966.666687011719,355.166656494141,6083.33333333333,300,14182.916015625,32.5,0,0,0,36,1,0
79,763,26845,1,4,84.3333358764648,69.5833358764648,182.25,4195.5,1881,88.75,88.75,30,458.333333333333,1685,8763.5,33.3333333333333,0,0,15,43,1,0
79,763,26845,1,4,0,12.5,73.25,1953,446,40,40,13.3333330154419,46.6666666666667,146.66667175293,2771.41674804688,12.5,0,0,0,41,1,0
79,763,26845,1,4,305.833343505859,0,77.0833358764648,1005,583,176.25,176.25,89.1666641235352,0,315.833343505859,2728.41674804688,0,0,0,0,43,1,0
79,763,26854,1,4,0,183.33332824707,111.5,3173.5,783,374.166656494141,374.166656494141,23.3333339691162,1650,1132.5,7805.49951171875,150,0,33.3333333333333,0,30,1,0
79,763,26854,1,3,819.333312988281,0,483.916656494141,4188,2429,2476.58325195313,2476.58325195313,270.916656494141,3857.5,368,17369.83203125,0,0,0,0,36,1,0
79,763,26854,1,5,7189.66650390625,2558.58325195313,474.75,7886,10977,9439.1669921875,9439.1669921875,1260.83337402344,3491.66666666667,26775,79491.8359375,1644.58333333333,0,100,0,50,1,0
79,764,26872,1,4,0,41.6666679382324,125,5699,270,383.333343505859,383.333343505859,166.66667175293,150,1170.83337402344,8389.8330078125,25,0,16.6666666666667,0,32,1,0
79,764,26872,1,4,925,8.33333301544189,83.3333358764648,3131,565,262.5,262.5,283.333343505859,0,310,5831,0,0,8.33333333333333,0,52,1,0
79,764,26872,1,1,0,29.1666660308838,83.3333358764648,989,430,422.5,422.5,166.66667175293,0,663.333312988281,3206.5,0,0,4.16666666666667,0,24,0,0
79,764,26876,1,3,0,197.08332824707,521.666687011719,5113,1567,834.166687011719,834.166687011719,446.666656494141,0,813.333312988281,10327.083984375,17.9166666666667,50,125,4.16666666666667,26,0,0
79,764,26876,1,8,2529.16674804688,344.583343505859,1134,18984,2945,3461.66674804688,3461.66674804688,10311.6669921875,13933.3333333333,2555,59660.08203125,166.666666666667,0,116.666666666667,16.6666666666667,42,1,0
79,764,26876,1,1,0,0,643.916687011719,5932,1280,747.5,635,463.333343505859,120.833333333333,435,10257.58203125,0,0,0,0,30,0,0
79,764,26881,1,8,631.166687011719,1375,2347.5,4169,840,1291.66662597656,1291.66662597656,598.333312988281,0,4003.33325195313,16547.66796875,1204.16666666667,0,300,25,37,0,0
79,764,26881,1,4,930.833312988281,93.3333358764648,239.83332824707,4882,686,262,262,600,0,438.333343505859,8394.3330078125,83.3333333333333,0,10,0,36,0,0
79,764,26881,1,3,0,34.1666679382324,1559.16662597656,4274,2080,945.833312988281,945.833312988281,402.5,0,1190,11431.4990234375,9.16666666666667,0,25,0,49,0,0
79,764,26882,1,4,0,554.166687011719,333.333343505859,5788,875,1066.66662597656,1066.66662597656,1100,416.666666666667,387.5,11588.0009765625,291.666666666667,250,8.33333333333333,4.16666666666667,33,1,0
79,764,26882,1,1,0,4.16666650772095,83.3333358764648,2000,430,554.166687011719,429.166656494141,416.666656494141,0,425,4342.5,0,0,4.16666666666667,0,26,1,0
79,764,26882,1,4,900,354.166656494141,140.83332824707,2810,1020,837.5,837.5,425,0,766.666687011719,8091.66650390625,300,0,4.16666666666667,0,61,0,0
79,764,26887,1,6,955.833312988281,456.666656494141,186.25,5620,3159,398,398,236.5,0,12086.6669921875,23496.91796875,279.166666666667,0,45.8333333333333,8.33333333333333,66,0,0
79,764,26887,1,3,1116.66662597656,64.5833358764648,402.5,4411,1433,573.75,573.75,206.5,420.833333333333,1349.16662597656,10551.75,37.9166666666667,0,50,3.33333333333333,31,1,0
79,764,26887,1,4,1066.66662597656,50,1604.08337402344,8700,2295,1875.33337402344,1875.33337402344,981.666687011719,891.666666666667,3161.66674804688,22501.4140625,0,0,37.5,12.5,36,0,0
79,764,26896,1,4,66.6666641235352,304.166656494141,583.333312988281,4554,1125,668.333312988281,668.333312988281,335,375,406.666656494141,9086.5009765625,200,0,83.3333333333333,4.16666666666667,33,1,0
79,764,26896,1,4,333.333343505859,710,446.666656494141,3210,1102,1106.66662597656,1106.66662597656,65.8333358764648,333.333333333333,215,8629.5,333.333333333333,250,166.666666666667,0,51,0,0
79,764,26896,1,5,649.166687011719,629.166687011719,763.333312988281,3746,1475,675,675,120,0,415,9147.6669921875,600,0,8.33333333333333,0,67,0,0
79,764,26899,1,4,800,425.833343505859,1008.91668701172,7530,1568,656.583312988281,656.583312988281,395.75,1000,2056.66674804688,16098.3330078125,245.833333333333,166.666666666667,0,0,73,0,0
79,764,26899,1,3,316.666656494141,266.666656494141,157,1596,996,96.6666641235352,96.6666641235352,2.5,58.3333333333333,201.66667175293,3788.16674804688,200,50,0,0,47,1,0
79,764,26899,1,3,344.166656494141,61.6666679382324,397.25,2683,1270,920.833312988281,920.833312988281,352.833343505859,0,498.25,7448.83349609375,0,0,12.5,0,55,1,0
79,765,26905,1,8,383.166656494141,1012,129,4950,1777,356.666656494141,356.666656494141,79,0,551.416687011719,9594.9169921875,141.666666666667,354.333333333333,390,0,56,1,0
79,765,26905,1,4,121.666664123535,61.6666679382324,55.75,2020,262,71.1666641235352,71.1666641235352,80.1666641235352,0,216.41667175293,2960.00024414063,4.16666666666667,0,4.16666666666667,0,41,0,0
79,765,26905,1,5,822.833312988281,576.666687011719,228,4693,1277,548.5,548.5,317,656.666666666667,572.083312988281,10240.25,70,0,400,0,44,1,0
79,765,26908,1,1,0,8.33333301544189,145.16667175293,2112,940,993.833312988281,993.833312988281,227,0,368.25,5788.4169921875,0,0,8.33333333333333,0,35,0,0
79,765,26908,1,4,993.333312988281,194.16667175293,71.5,2126,705,190.83332824707,190.83332824707,68.3333358764648,0,395,4935.00048828125,0,0,2.5,4.16666666666667,55,1,0
79,765,26908,1,4,1112.91662597656,1053.5,167.66667175293,1604,2616,1236.58337402344,1236.58337402344,181.91667175293,26.6666666666667,398,9633.833984375,823.333333333333,0,16.6666666666667,0,51,1,0
79,765,26914,1,3,905,10.8333330154419,218.33332824707,2634,712,778.333312988281,445,10,1545.83333333333,768.333312988281,8027.6669921875,0,0,1.66666666666667,0,52,1,0
79,765,26914,1,4,579.166687011719,277.5,389.666656494141,4803,3085,800,800,50,1208.33333333333,790,12782.6669921875,250,0,8.33333333333333,0,42,0,0
79,765,26914,1,5,466.666656494141,21.6666660308838,750.833312988281,5651,3190,1379.16662597656,1379.16662597656,25,0,1466.66662597656,14330.1669921875,0,0,12.5,0,32,1,0
79,765,26917,1,3,5545.33349609375,13.3333330154419,228.33332824707,4276,2368,2676.5,2676.5,1425.5,0,784.75,19994.25,0,0,0,0,44,0,0
79,765,26917,1,6,303.916656494141,579.083312988281,60.6666679382324,1427,1501,60.8333320617676,60.8333320617676,15,0,874.333312988281,4882.66650390625,0,0,565.75,0,80,0,0
79,765,26917,1,3,152.08332824707,224.16667175293,204.58332824707,2622,813,485.833343505859,485.833343505859,212.5,216.666666666667,290,5706.66650390625,3.33333333333333,0,208.333333333333,2.5,32,1,0
79,765,26929,1,4,812.083312988281,533.333312988281,60.3333320617676,2329,728,229.16667175293,229.16667175293,45,0,260,5226.0830078125,116.666666666667,416.666666666667,0,0,43,1,0
79,765,26929,1,5,1640.83337402344,234.16667175293,304.583343505859,6380,2051,836.666687011719,836.666687011719,471.666656494141,0,650,13405.583984375,195.833333333333,0,16.6666666666667,0,40,1,0
79,765,26929,1,3,333.333343505859,276.666656494141,106.833335876465,2707,824,191.66667175293,191.66667175293,178.33332824707,2329.16666666667,2630,9768.666015625,216.666666666667,0,16.6666666666667,0,20,1,0
79,765,26938,1,1,0,500.083343505859,39.75,1302.5,254,54.9166679382324,0,8.33333301544189,0,56.0833320617676,2215.66674804688,460,0,10.8333333333333,0,80,0,0
79,765,26938,1,3,125.166664123535,277.583343505859,139.33332824707,3577,1263,493.166656494141,493.166656494141,83.3333358764648,0,405.083343505859,6856.83349609375,221,0,8.33333333333333,0,41,1,0
79,765,26938,1,7,102.916664123535,141.25,223.5,6010,2292,1206.83337402344,1206.83337402344,183.33332824707,0,524.5,11891.1650390625,83.3333333333333,0,25,0,71,0,0
79,765,26947,1,4,1705,110.416664123535,57.4166679382324,1990,262,71.1666641235352,71.1666641235352,180.16667175293,0,320.833343505859,4768.166015625,.833333333333333,0,100,0,46,1,0
79,765,26947,1,4,0,1108.33337402344,678.916687011719,6569,6035,5333.33349609375,5333.33349609375,922.666687011719,1445.83333333333,1021.25,28447.66796875,508.333333333333,0,600,0,33,1,0
79,765,26947,1,7,1462.5,1555.16662597656,239,4448,830,360.25,360.25,306.833343505859,0,501.666656494141,10063.666015625,1335,0,208.333333333333,0,83,0,0
79,765,26953,1,1,0,0,18.1666660308838,285,43,20.8333339691162,0,0,0,32.8333320617676,399.833343505859,0,0,0,0,63,1,1
79,765,26953,1,2,0,20.8333339691162,66.6666641235352,931,425,107.5,50.8333320617676,33.3333320617676,0,136.25,1771.41674804688,0,0,20.8333333333333,0,79,0,0
79,765,26953,1,2,0,4.16666650772095,124.416664123535,1829,832,96.4166641235352,96.4166641235352,73.3333358764648,0,203.83332824707,3259.58349609375,0,0,4.16666666666667,0,44,1,0
79,766,26965,1,4,0,658.333312988281,257.583343505859,3255,1608,1614.16662597656,1614.16662597656,543.75,0,5738.83349609375,15289.833984375,650,0,8.33333333333333,0,65,1,0
79,766,26965,1,3,0,87.5,237.91667175293,3178,1418,1241.66662597656,1241.66662597656,237.5,0,895.833312988281,8538.0830078125,70.8333333333333,0,16.6666666666667,0,56,0,0
79,766,26965,1,3,0,150,230.75,2869,1166,2090,2090,287.666656494141,0,602.5,9485.9169921875,83.3333333333333,0,66.6666666666667,0,57,1,0
79,766,26971,1,4,729.166687011719,48.6666679382324,341.333343505859,3454,2564,2275.83325195313,2275.83325195313,378.333343505859,0,790.833312988281,12857.9990234375,0,0,33.3333333333333,0,24,0,0
79,766,26971,1,1,0,48.6666679382324,178.16667175293,2458,462,450.833343505859,450.833343505859,91.6666641235352,0,1110.83337402344,5251,20.8333333333333,0,12.5,0,32,0,0
79,766,26971,1,4,21266.666015625,1337.5,439.416656494141,4411,3325,4483.33349609375,4483.33349609375,579.166687011719,541.666666666667,1370.83337402344,42237.9140625,1250,0,29.1666666666667,0,56,0,0
79,766,26977,1,2,0,137.08332824707,192.91667175293,1905,801,469.083343505859,469.083343505859,82.0833358764648,0,288.333343505859,4344.5830078125,121.666666666667,0,15.4166666666667,0,46,1,0
79,766,26977,1,3,0,789.25,168.5,2739,1058,1828.16662597656,1828.16662597656,345.833343505859,583.333333333333,386.666656494141,9726.916015625,775,0,10.4166666666667,3.83333333333333,55,1,0
79,766,26977,1,4,624.583312988281,1919.58337402344,298.166656494141,3672,1546,3031.33325195313,3031.33325195313,418.333343505859,0,673.333312988281,15214.666015625,1833.33333333333,0,70.8333333333333,5.41666666666667,84,0,0
79,766,26989,1,2,0,316.666656494141,249.08332824707,2348,1012,1113.83337402344,1113.83337402344,215.41667175293,0,700.833312988281,7069.6669921875,116.666666666667,0,200,0,57,0,0
79,766,26989,1,4,802.5,36.25,223.25,3165,1574,1120,1120,167.5,0,388.333343505859,8596.8330078125,0,0,12.5,0,42,1,0
79,766,26989,1,2,0,156.66667175293,127,1910,707,395.833343505859,395.833343505859,51.25,191.666666666667,625,4560.25,115,0,83.3333333333333,0,63,1,0
79,766,26992,1,1,0,12.5,0,665,206,250.41667175293,250.41667175293,20.8333339691162,250,0,1655.16662597656,0,0,12.5,0,23,1,0
79,766,26992,1,2,0,223.16667175293,72.75,1560,273,123.25,123.25,52.5,333.333333333333,80,2841.25,200.833333333333,0,20.8333333333333,1.5,62,1,0
79,766,26992,1,5,62.5,2116.25,101.333335876465,2492,404,165.66667175293,165.66667175293,30,0,869.166687011719,6406.58251953125,173.75,1916.66666666667,18.3333333333333,7.5,54,0,0
79,766,27001,1,1,358.333343505859,70.8333358764648,103.75,1274,465,216.66667175293,216.66667175293,0,0,0,2705.25024414063,62.5,0,8.33333333333333,0,27,1,0
79,766,27001,1,5,0,108.333335876465,223.58332824707,3711,594,344.583343505859,344.583343505859,81.6666641235352,250,400.833343505859,6058.583984375,37.5,0,16.6666666666667,0,52,1,0
79,766,27001,1,1,137.08332824707,12.5,60,1250,0,170,170,0,0,0,1799.58337402344,0,0,12.5,0,19,0,0
79,766,27007,1,4,386.666656494141,94.1666641235352,228.33332824707,5009,1625,1279.16662597656,1279.16662597656,157.5,0,275.416656494141,10334.4169921875,79.1666666666667,0,15,0,28,0,0
79,766,27007,1,1,0,138.33332824707,119.666664123535,1737,658,266.666656494141,266.666656494141,51.6666679382324,0,4291.66650390625,7529.6669921875,133.333333333333,0,10,0,38,1,0
79,766,27007,1,3,0,25,275.833343505859,2796,1142,865.833312988281,865.833312988281,116.666664123535,0,391.25,6478.41650390625,0,0,25,0,35,0,0
79,767,27013,1,3,0,95,157.33332824707,4262,2013,855.75,855.75,260.833343505859,0,343.75,8843.4169921875,55.8333333333333,0,29.1666666666667,10,27,1,0
79,767,27013,1,3,3750,69.5833358764648,317.583343505859,3621,2489,2193.33325195313,2193.33325195313,1265,0,457.083343505859,16355.9150390625,0,0,45.8333333333333,0,56,1,0
79,767,27013,1,3,162.08332824707,104.166664123535,384.666656494141,8393,2301,2641.66674804688,2641.66674804688,1512.5,566.666666666667,856.25,19563.666015625,29.1666666666667,0,45.8333333333333,29.1666666666667,31,1,0
79,767,27016,1,4,478.333343505859,99.1666641235352,179.75,4320.5,2248,244.91667175293,244.91667175293,782.083312988281,1416.66666666667,1505,11519.3330078125,39.1666666666667,0,26.6666666666667,0,42,1,0
79,767,27016,1,4,792.833312988281,284.333343505859,238,4177,2988,1577.66662597656,1225.33337402344,1111.33337402344,0,912.25,13306.7490234375,259.333333333333,0,25,0,59,1,0
79,767,27016,1,3,72.5,71.6666641235352,188.41667175293,2453,957,153.16667175293,153.16667175293,77.9166641235352,0,1351.66662597656,5478.5,55,0,16.6666666666667,0,29,1,0
79,767,27019,1,5,1472.08337402344,40.6666679382324,256.916656494141,4776,3186,370.833343505859,370.833343505859,376.25,0,680.666687011719,11530.2490234375,0,0,0,10,42,1,0
79,767,27019,1,5,2509.91674804688,371,426.166656494141,6915,2693,2108.33325195313,2108.33325195313,182.08332824707,833.333333333333,1817.5,19964.66796875,233.333333333333,0,83.3333333333333,8.33333333333333,40,0,0
79,767,27019,1,1,0,158.75,100.416664123535,1653,778,95.4166641235352,95.4166641235352,198.33332824707,0,347.25,3426.58325195313,130,0,0,0,55,1,0
79,767,27025,1,4,0,230,84.8333358764648,2261,959,528.166687011719,528.166687011719,2.5,0,350,4943.66650390625,180,0,37.5,12.5,59,0,0
79,767,27025,1,4,0,129.16667175293,307.416656494141,5538,1535,1048.33337402344,1048.33337402344,271.583343505859,0,957.5,10835.3330078125,54.1666666666667,0,41.6666666666667,3.33333333333333,63,0,0
79,767,27025,1,2,0,14.1666669845581,129.33332824707,1817,968,162.33332824707,162.33332824707,750,0,3150,7153.16650390625,0,0,10,4.16666666666667,37,0,0
79,767,27028,1,3,351.666656494141,85.4166641235352,127.25,3473,2458,403.333343505859,403.333343505859,180.83332824707,0,301.666656494141,7784.5,70.8333333333333,0,2.5,2.08333333333333,43,1,0
79,767,27028,1,6,235,744.166687011719,116.333335876465,3362,1391,324,324,529.25,541.666666666667,621.666687011719,8189.0830078125,46.6666666666667,666.666666666667,16.6666666666667,4.16666666666667,33,1,0
79,767,27028,1,1,0,10,0,1700,0,226.66667175293,226.66667175293,833.333312988281,0,0,2996.66650390625,0,0,10,0,20,1,0
79,767,27034,1,2,0,0,72.25,2994,976,230.25,230.25,28.75,0,416.25,4947.75,0,0,0,0,72,1,0
79,767,27034,1,1,0,0,47.9166679382324,1350,514,65.8333358764648,65.8333358764648,166.66667175293,0,151.66667175293,2361.91674804688,0,0,0,0,20,1,0
79,767,27034,1,3,2083.33325195313,294.5,600.833312988281,6531,1989,2822.5,2822.5,343.333343505859,0,1216.25,18703.25,250,0,25,4.16666666666667,39,1,0
79,767,27040,1,7,0,536.666687011719,288.833343505859,7049,2865,1057.08337402344,1057.08337402344,333.75,0,361.666656494141,13549.0830078125,48.3333333333333,458.333333333333,0,30,50,0,0
79,767,27040,1,3,85.4166641235352,31.6666660308838,208.25,5563,1290,618.333312988281,572.916687011719,152.5,0,291.666656494141,8813.7509765625,0,0,25,6.66666666666667,35,1,0
79,767,27040,1,4,1478.33337402344,128.33332824707,198,3633,2218,650.416687011719,650.416687011719,385,0,353.333343505859,9694.833984375,58.3333333333333,0,20.8333333333333,2.5,45,1,0
79,768,27049,1,5,985.833312988281,18.3333339691162,224.66667175293,4127,1190,402.5,402.5,229.16667175293,0,648.333312988281,8228.3330078125,0,0,5,0,37,0,0
79,768,27049,1,3,0,258.333343505859,190.91667175293,4538,705,450,450,333.333343505859,333.333333333333,264.166656494141,7523.08349609375,16.6666666666667,200,41.6666666666667,0,56,0,0
79,768,27049,1,3,1308.33337402344,76.6666641235352,336.916656494141,2918,1565,2092.5,2092.5,170.83332824707,0,4761.66650390625,15322.416015625,37.5,0,12.5,1.66666666666667,48,0,0
79,768,27058,1,3,5050,41.6666679382324,232.33332824707,2988,1550,933.333312988281,933.333312988281,173.33332824707,1166.66666666667,401.666656494141,13470.3330078125,0,0,8.33333333333333,0,56,0,0
79,768,27058,1,5,366.666656494141,25,264.416656494141,5284,1570,3187.5,687.5,355.833343505859,5000,766.666687011719,17507.583984375,0,0,50,0,70,1,0
79,768,27058,1,4,1404.16662597656,283.333343505859,143.16667175293,4248,2570,2178.33325195313,2178.33325195313,430.833343505859,0,1063.33337402344,14499.498046875,216.666666666667,0,41.6666666666667,0,39,1,0
79,768,27070,1,3,1070.83337402344,418.333343505859,930.666687011719,5602,1975,2031.41662597656,2031.41662597656,4509.16650390625,0,555,19123.833984375,8.33333333333333,0,410,0,49,0,0
79,768,27070,1,2,0,1220.83337402344,123.5,1694.5,450,217.5,109.166664123535,420.833343505859,0,197.08332824707,4433.4169921875,329.166666666667,0,2500,0,77,1,1
79,768,27070,1,4,2750,167.91667175293,2012.91662597656,6726,2426,4098.33349609375,4098.33349609375,3816.66674804688,2416.66666666667,885.833312988281,29398.66796875,125,0,0,33.3333333333333,43,1,0
79,769,27088,1,2,0,43.3333320617676,107.083335876465,3221,640,795,678.333312988281,43.3333320617676,120.833333333333,520,6168.91748046875,33.3333333333333,0,8.33333333333333,1.66666666666667,30,1,0
79,769,27088,1,2,0,50,315.833343505859,5000,1265,1835.83337402344,1835.83337402344,685,3833.33333333333,620,15440.8330078125,20.8333333333333,0,75,12.5,51,0,0
79,769,27088,1,2,1841.66662597656,268.333343505859,33.3333320617676,4295,885,1096.66662597656,1096.66662597656,866.666687011719,0,1630,12013.333984375,0,250,33.3333333333333,3.33333333333333,27,1,0
79,769,27097,1,4,2095.83325195313,950,54.5833320617676,3535,945,676.666687011719,676.666687011719,316.666656494141,83.3333333333333,245,9578.75,795,41.6666666666667,83.3333333333333,16.6666666666667,52,1,0
79,769,27097,1,4,454.166656494141,290.833343505859,250,4974,875,481.666656494141,481.666656494141,427.916656494141,1208.33333333333,0,9443.5830078125,199.166666666667,0,83.3333333333333,8.33333333333333,31,0,0
79,769,27097,1,2,0,237.5,38.3333320617676,1961,365,174.16667175293,174.16667175293,125,12.5,175,3262.66674804688,58.3333333333333,8.33333333333333,833.333333333333,20.8333333333333,51,0,0
79,769,27109,1,3,0,155,118.333335876465,2740,935,560.833312988281,560.833312988281,720.833312988281,94.1666666666667,185,6070,95.8333333333333,0,50,37.5,29,1,0
79,769,27109,1,4,1020.83331298828,254.58332824707,254.25,6030,795,1353.33337402344,1353.33337402344,1020.83331298828,0,1656.66662597656,13738.83203125,143.333333333333,41.6666666666667,125,50,43,0,0
79,769,27109,1,2,0,25.8333339691162,46.6666679382324,2055,162,188.33332824707,188.33332824707,375,30.8333333333333,337.5,3409.49975585938,16.6666666666667,0,8.33333333333333,.833333333333333,38,1,0
